volume,position,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,mode,key,tempo
38,1,-2.3909948690196825,-2.635094590468726,-0.2773220412902482,0.9296953263811546,-0.4898368594156362,-1.1569194705342014,1.0856902892884872,-1.2045490262286025,2.0961845785776654,-5.370441776536931,0.23380331292868914
38,2,0.2910170371578704,-0.13109039214153403,-0.3529640157626972,0.6459039525409456,-0.28398773738705585,-0.12540941179473858,-0.9210729891075614,1.4322974881948654,0.6858560293243368,-0.37562422413214547,0.6828172774746034
38,3,0.38521993468890026,0.9491171598164381,0.0608420798807004,-1.4610320047575742,1.51039517539038,2.6102255371736662,-0.9210729891075614,1.7252804342419175,-0.7703832152557489,0.1835830938695267,-1.1925103139716902
38,4,-0.44044075543600714,0.6075130621887029,-0.054845645783045245,-1.4123001526840029,-0.16746936642748206,1.5519447388724337,1.0856902892884872,-1.4975319722756544,-0.8616644800818899,0.8828493245446593,3.233615120656062
38,5,0.49050552604711073,-0.0018347876337428924,-0.6132613985061248,-0.9651137454206435,-0.5341138403802742,-0.5227875771647669,-0.9210729891075614,0.5533486500537095,-0.8114927921169629,0.5385635392063737,-0.9069491764809716
38,6,0.6955353618499404,1.2076283688320208,-0.050396117872901054,0.8121655654978355,-0.7640434257404998,-0.07521427511641895,1.0856902892884872,-0.032617242040394456,0.31376934824473524,0.10707514157212986,-0.04102461477601333
38,7,0.5736257297509599,1.0414425916077177,0.39233190918643296,0.7347679180868697,-0.2684519545924461,0.24687118523613008,1.0856902892884872,1.7252804342419175,-0.05231593475293721,0.6358438118855904,2.456492227360068
38,8,1.2995421754312482,-0.8004497726283117,0.6682026396153646,0.25031597688489693,-0.5931498149997916,-1.080790179905417,-0.9210729891075614,0.26036570400665754,1.2049769634112004,0.564683189587474,0.7775871880964175
38,9,-0.3961099801272872,0.03047911349320502,-0.1660838435366467,-1.3865009368803476,0.41512248837038684,-0.17142162041653114,-0.9210729891075614,0.26036570400665754,0.22674907605676387,0.6010861668902675,-2.0609376869271983
38,10,0.38521993468890026,0.35823439635224763,-0.479775561201803,-0.5523262925621581,-0.40827399974393463,-0.15050698013389804,-0.9210729891075614,1.1393145421478135,0.2327504741386929,0.050928176579685076,0.15101801771816578
38,11,0.9448959729614893,-0.6388802669935724,2.08760204295132,-1.679465365228523,-0.36943454275741,-0.6189949224648787,-0.9210729891075614,-0.9115660801815504,1.1869727691654128,0.31171334731382294,0.19953405119037929
38,12,-0.4182753677816478,0.4367110133748354,-0.43305551814529025,0.1815180680751493,2.240576966737042,-0.8532388936303692,-0.9210729891075614,1.1393145421478135,-0.8795186393756288,-0.03298377110133074,0.43956327631531017
38,13,0.7454074840722497,-1.1836003145621223,-0.20612959472794315,0.6229713162710298,-0.696462770583947,-0.7235681238780443,1.0856902892884872,-0.9115660801815504,-0.862834752707866,-0.0011054576440821748,0.05615184512517625
38,14,0.27439299641710047,0.6490595064947794,-0.26397345755981605,0.3305802038296025,0.32967568300003247,1.1629324296154588,1.0856902892884872,1.7252804342419175,-0.5972428805920957,0.5901858403532726,-0.18527317858179235
38,15,0.1857314457996612,0.8198615553086459,-0.4063583506844259,-0.10227330576505912,-0.40827399974393463,-1.146462150392885,-0.9210729891075614,0.26036570400665754,-0.550431975553049,0.5541941961273469,0.15279886418490338
37,1,-1.5708755258083644,-2.4946214459982934,-0.3396154320322651,0.8637639971051465,-0.5783908213449123,-0.13795819596431821,1.0856902892884872,0.26036570400665754,2.0901831804957363,-3.732102131372783,-2.221021344991269
37,2,-0.540184999880627,1.161465652936381,-0.3173677924815448,0.7290347590193906,-0.3305950857708855,-0.3889338793559151,1.0856902892884872,1.7252804342419175,1.481041275179937,0.8927213183894847,0.056199976110763994
37,3,-1.7094091986481141,-1.359018634965554,-0.07264375742362138,0.8436979403689701,-0.457988504686686,-1.1836902100959714,-0.9210729891075614,-0.032617242040394456,1.358012614500391,-1.5078185182105586,-0.5655079647231502
37,4,0.3020997309850504,-1.4559603383463975,-0.36631259949312944,0.7118352818169534,-0.3849703255520198,-0.27599482182969653,1.0856902892884872,-1.2045490262286025,-0.16034110022766032,-1.6351261055011201,0.15202876841550292
37,5,-0.23541091963317748,0.8798730859729782,2.955259985429412,-1.584581582661746,-0.6824805660687983,2.129188810673106,1.0856902892884872,-0.9115660801815504,0.36778193098209666,0.04578651311883843,0.3464779501890576
37,6,-0.18553879741086818,1.0414425916077177,-0.20612959472794315,-1.7986892746162815,3.700940549430367,0.12974919965338483,1.0856902892884872,-0.9115660801815504,-0.8252960077053997,1.480104952156596,-0.13844172960514162
37,7,-0.16337340975650821,-0.6573453533518283,-0.17053337144679073,-1.7084178185192918,-0.5185780575856643,-0.6482754188605652,-0.9210729891075614,1.1393145421478135,0.7758770005532724,0.19037008963784405,0.7623296656651752
37,8,0.9504373198750793,-0.6850429828892123,0.31001564284876765,0.8436979403689701,-0.36943454275741,1.0667250843153462,-0.9210729891075614,-0.9115660801815504,-0.0913250222854761,-0.4953221495006536,0.29608480827893163
37,9,-0.4016513270408772,-0.781984686270056,-0.44195457396557847,-1.7221774002812409,-0.3072914115789706,-1.1481353216154955,1.0856902892884872,0.5533486500537095,0.5898336600134719,0.7364147491797491,-1.28891667810348
37,10,-0.296365735682668,-0.9712518214421793,-0.26397345755981605,0.7405010771543483,-0.3072914115789706,-0.9875108842448734,-0.9210729891075614,-0.32560018808744645,1.5590594502450146,-0.5627807741069604,0.5156102335435816
37,11,0.9116478914799487,1.4476744914893482,-0.32849161225690493,0.7061021227494751,2.03084389900981,-0.5437022174473998,-0.9210729891075614,-0.32560018808744645,-0.40939912062771616,0.7604777341765111,-0.18512878562503046
37,12,-1.2661014455609152,0.4320947417852719,0.43682718828787365,0.7949660882953988,0.08110315828627532,-0.9172376928952264,1.0856902892884872,0.5533486500537095,1.07894760369069,0.46534625152391823,-0.4230402473841095
37,13,-0.1135012875341983,-0.05723004670851023,-0.09044186906419767,-0.2026035894459411,-0.3538987599628001,-1.1523182496720221,-0.9210729891075614,1.7252804342419175,-0.8177942601029885,-0.08213807378702367,3.087056269542084
37,14,0.39076128160249085,0.6075130621887029,-0.2217029424134475,0.2417162382836788,-0.5294531055418913,-0.2341655412644304,-0.9210729891075614,1.4322974881948654,-0.3283802465216738,-0.28348561491377533,0.2478575607202425
37,15,0.6068738112325,0.3305367668148642,0.32558899053427204,0.6057718390685931,-0.6009177063970965,1.0374445879196603,-0.9210729891075614,0.5533486500537095,-0.4874172956927939,-0.4383525183544735,0.1522212923578532
37,16,-0.3462378579049773,1.2999538006233005,0.31446517075891184,-0.8733832003409804,0.3685151399865571,-1.0899926216297755,1.0856902892884872,0.26036570400665754,-0.8454006912798622,0.4330566049898018,0.24737625086436713
36,1,-1.2439360579065555,-2.265192747996964,-0.39745929486413784,0.9210955877799362,-0.10532623524904287,-0.8574218216868958,-0.9210729891075614,0.5533486500537095,2.054174792004162,-2.795085382268104,0.6277554299624876
36,2,-0.2908243887690774,-1.9406688552506155,-0.5086974926177393,0.8379647813014911,-0.5395513643583877,-0.8281413252912095,-0.9210729891075614,-0.32560018808744645,2.0931838795367,-2.6470054745957237,-2.345247418792641
36,3,0.6456632396276298,-0.08492767624589416,-0.413032642549642,0.6545036911421641,-0.46109566124560797,0.8743103937151222,-0.9210729891075614,-1.2045490262286025,0.2597567655073737,0.44868726191077546,-0.9067566525386213
36,4,0.9005651976527688,0.2566764213818404,0.2121260288255983,-1.7977519031087488,-0.516247690166473,1.5854081633246462,-0.9210729891075614,-0.032617242040394456,-0.19935018776019922,1.001518917220998,-0.3308694099840213
36,5,-0.4016513270408772,0.38593202588963205,-0.3907850029989217,0.12418647740035958,-0.2373803890032264,-0.9222572065630583,-0.9210729891075614,-0.32560018808744645,-0.4904179947337584,0.7283937541808284,-1.4850023133870098
36,6,0.2910170371578704,-0.20495073757455784,0.5013453429849625,0.3563794196332579,-0.5931498149997916,-0.5771656418996126,-0.9210729891075614,-1.2045490262286025,0.03470433743503403,0.3355706657721509,-1.3894623069957952
36,7,-0.20770418506522814,0.012014027134949583,-0.24395058196416766,0.8006992473628778,-0.09755834385173795,-0.5144217210517135,1.0856902892884872,-0.9115660801815504,0.931913350683428,-0.3133072629866853,0.10341647297211391
36,8,-1.471131281363745,0.7090710371591107,-0.22392770636851944,0.28471493128977077,-0.48129217887860076,-1.1527365424776748,-0.9210729891075614,0.26036570400665754,0.2987658530399126,0.5025718949804475,-0.2814388877856441
36,9,0.8396103816032795,-0.03414868876069029,0.1609564578589417,0.7863663496941804,-0.08979045245443282,-0.5018729368821337,-0.9210729891075614,-0.32560018808744645,-0.8828194083206898,-0.39433987912962715,0.05600745216841302
36,10,0.058280466787091416,0.8937219007416701,-0.45085362978586657,0.8752303152401041,-0.7904542564913365,-0.5102387929951869,-0.9210729891075614,1.1393145421478135,-0.5867404339487198,0.6276171503482358,0.24723185790760527
36,11,0.6789113211091697,0.9952798757120779,-0.5442937158988918,-0.6153910423044269,-0.3383629771681903,0.6735298470018446,1.0856902892884872,1.7252804342419175,-0.8823993104549548,1.2822537421832203,0.05547801132695126
